Place id,Governorate,District,"Location name
in English","Location name
in Arabic ",Latitude,Longitude,Households,Individuals,Host Families,Hotel/Motel,Rented houses,Habitual residnece (Habitable),Habitual residence (Uninhabitable),Informal settlements,"Unfinished/
Abandoned building",Non-residential structure,Religious Building,School Building,Other formal settlements/ collective centres,Other shelters,Unknown shelter type,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salah al-Din,Sulaymaniyah,Thi-Qar,Wassit,Pre-June14 Period,June-July14 Period,August14 Period,Post September14 Period,Post April15 Period,Post Mar16 Period,Post 17 October 16 Period,17-Jul,19-Jan,20-Jan,Open Street Map,Google Map,Bing Map
33728,Ninewa,Hatra,Majmae khams talul,قرية مجمع خمس تلول,35.85746,42.21516,50,300.00,,,,276,24,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,300,,,,Maplink1,Maplink2,Maplink3
27272,Ninewa,Hatra,Alsadahya,السداحية,36.127522,42.299418,90,540.00,,,,396,144,,,,,,,,,,,,,,,,,,,,,540,,,,,,,,,,,,540,,,,Maplink1,Maplink2,Maplink3
33865,Ninewa,Hatra,Abaar gharbah Village,قرية عبار غربي,35.89963,42.908181,36,216.00,,,,216,,,,,,,,,,,,,,,,,,,,,,216,,,,,,,,,,,216,,,,,Maplink1,Maplink2,Maplink3
33991,Ninewa,Hatra,Easilah algharbia,قرية اعسيلة  الغربية ,35.8246,42.9021,48,288.00,,,,288,,,,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,288,,,,Maplink1,Maplink2,Maplink3
33170,Ninewa,Hatra,khrezz Village,قرية كهريز,35.830391,43.03555483,22,132.00,,,,132,,,,,,,,,,,,,,,,,,66,,,,54,,12,,,,,,,,,,132,,,,Maplink1,Maplink2,Maplink3
33862,Ninewa,Hatra,yuz tabah Village,قرية يوز تبه,36.172954,42.220956,60,360.00,,,,360,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,360,,,,Maplink1,Maplink2,Maplink3
33859,Ninewa,Hatra,Abu sanam wasataa Village,قرية ابو سنام وسطى,36.1764,42.322414,100,600.00,,,,600,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,600,,,,Maplink1,Maplink2,Maplink3
33639,Ninewa,Hatra,Tal Dakash Village,قرية تل دغش,36.13693,42.2407,7,42.00,,,,42,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,42,,,,Maplink1,Maplink2,Maplink3
33863,Ninewa,Hatra,Qamishlah Village,قرية القامشلية,36.190331,42.268837,55,330.00,,,,330,,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,330,,,,Maplink1,Maplink2,Maplink3
33733,Ninewa,Hatra,Alsaleah,قرية الصلعة,35.78365,42.32728,50,300.00,,,,300,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,300,,,,Maplink1,Maplink2,Maplink3
33116,Ninewa,Hatra,Mmdoh Al-hassan Village,قرية ممدوح الحسان,35.77345982,42.97192051,27,162.00,,,,138,24,,,,,,,,,,,,,,,,,,,,,60,,102,,,,,,,,,162,,,,,Maplink1,Maplink2,Maplink3
33114,Ninewa,Hatra,Al-Amilah Village,قرية الاميلح,35.78730103,42.99964293,140,840.00,,,,798,42,,,,,,,,,,,,,,,,,,,,,786,,,54,,,,,,,,30,,810,,,Maplink1,Maplink2,Maplink3
33392,Ninewa,Hatra,khwetla village,قرية خويتلة,36.008801,42.3211236,125,750.00,,,,600,150,,,,,,,,,,,,,,,,,,,,,750,,,,,,,,,,,,750,,,,Maplink1,Maplink2,Maplink3
33980,Ninewa,Hatra,Mashuj,قرية مسهوج,35.823066,42.356335,10,60.00,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,60,,,,Maplink1,Maplink2,Maplink3
33814,Ninewa,Hatra,Al bariit village,قرية البريت,35.39422,42.625333,25,150.00,,,,138,12,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,150,,,,Maplink1,Maplink2,Maplink3
33164,Ninewa,Hatra,Rmothaniat Al-rdin Village,قرية رمضانيات الردن,35.61702195,42.9889707,63,378.00,,,,366,12,,,,,,,,,,,,,,,60,,18,,,,,,300,,,,,,,,,378,,,,,Maplink1,Maplink2,Maplink3
33971,Ninewa,Hatra,Alfundia,قرية الفندي,35.620489,42.961222,10,60.00,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,60,,,,Maplink1,Maplink2,Maplink3
33985,Ninewa,Hatra,khaznzh sharqiah village,قرية خزنة شرقية ,35.927059,42.276759,22,132.00,,,,132,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,132,,,,Maplink1,Maplink2,Maplink3
33196,Ninewa,Hatra,Ashkech Village,قرية اشكيج,35.77296,42.777782,15,90.00,,,,90,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,90,,,,Maplink1,Maplink2,Maplink3
33737,Ninewa,Hatra,Zaid Al Muayeb,قرية زيد المتعب,35.97305,42.42843,15,90.00,,,,90,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,90,,,,Maplink1,Maplink2,Maplink3
32083,Ninewa,Hatra,Mokhazaga Village,قرية مخزكة,35.8994949,42.88489183,82,492.00,,,,480,12,,,,,,,,,,,,,,,,,,,,,492,,,,,,,,,,,,492,,,,Maplink1,Maplink2,Maplink3
33182,Ninewa,Hatra,AL-Ani Village,قرية العاني,35.982176,42.695251,85,510.00,,,,480,30,,,,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,,510,,,,Maplink1,Maplink2,Maplink3
33194,Ninewa,Hatra,Khabaza Sharqiya Village,قرية خبازة الشرقية,35.843726,42.867229,10,60.00,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,60,,,,Maplink1,Maplink2,Maplink3
33988,Ninewa,Hatra,aldabusah village,قرية الدبسة ,35.78105,42.54391,30,180.00,,,,180,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,180,,,,Maplink1,Maplink2,Maplink3
33993,Ninewa,Hatra,Hajaf,قرية حجف,35.881585,42.468915,120,720.00,,,,714,6,,,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,720,,,,Maplink1,Maplink2,Maplink3
33393,Ninewa,Hatra,Ashwa village,قرية اشوا,36.005233,42.35309117,302,1812.00,,,,"1,812",,,,,,,,,,,,,,,,,,,,,,"1,812",,,,,,,,,,,,"1,812",,,,Maplink1,Maplink2,Maplink3
33742,Ninewa,Hatra,Hazimiah almashajiy,قرية هزيمة المشجي,35.962395,42.468594,35,210.00,,,,210,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,210,,,,Maplink1,Maplink2,Maplink3
33987,Ninewa,Hatra,twimin village,قرية تويمين,35.942337,42.356485,30,180.00,,,,168,12,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,180,,,,Maplink1,Maplink2,Maplink3
33389,Ninewa,Hatra,Botha village,قرية بوثة,36.03341,42.46698762,72,432.00,,,,432,,,,,,,,,,,,,,,,,,,,,,432,,,,,,,,,,,,432,,,,Maplink1,Maplink2,Maplink3
23422,Ninewa,Hatra,AL_ Trorkmania Al-shmalia village,قرية التركمانية الشمالية,35.983705,42.616593,168,1008.00,,,,978,30,,,,,,,,,,,,,,,,,,,,,"1,008",,,,,,,,,,,,"1,008",,,,Maplink1,Maplink2,Maplink3
33969,Ninewa,Hatra,Ealibah,قرية عليبة ,35.669963,42.868033,30,180.00,,,,180,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,180,,,,Maplink1,Maplink2,Maplink3
33233,Ninewa,Hatra,Tarteea Al-Hermas Village,قرية طرطيعة الهرماس,35.891465,42.756673,7,42.00,,,,42,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,42,,,,Maplink1,Maplink2,Maplink3
17126,Ninewa,Hatra,Markaz AL-Hatra,مركز الحضر,35.57722514,42.73185209,"1,010",6060.00,270,,,"5,550",240,,,,,,,,,,,,,,,480,,,,,,"5,418",,162,,,,,,,,,,,"6,060",,,Maplink1,Maplink2,Maplink3
33193,Ninewa,Hatra,Mreka Village,قرية مريكة,35.854687,42.894362,27,162.00,,,,162,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,162,,,,Maplink1,Maplink2,Maplink3
33978,Ninewa,Hatra,Alwan,قرية العلوان,35.83887,42.50641,40,240.00,,,,240,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,240,,,,Maplink1,Maplink2,Maplink3
33995,Ninewa,Hatra,Altarkumaniah Aljanubiah,قرية التركمانية الجنوبية ,35.91615,42.63228,175,1050.00,,,,"1,038",12,,,,,,,,,,,,,,,,,,,,,"1,050",,,,,,,,,,,,"1,050",,,,Maplink1,Maplink2,Maplink3
33860,Ninewa,Hatra,Tal ghazal Village,قرية تل غزال,36.227654,42.339937,100,600.00,,,,600,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,600,,,,Maplink1,Maplink2,Maplink3
33975,Ninewa,Hatra,Eiadah,قرية عيادة ,35.98545,42.40584,6,36.00,,,,36,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,36,,,,Maplink1,Maplink2,Maplink3
33741,Ninewa,Hatra,Eakilat alhalib village,قرية عكيلت الحليب,35.657295,42.436571,15,90.00,,,,90,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,90,,,,Maplink1,Maplink2,Maplink3
33986,Ninewa,Hatra,Abu alhaf village,قرية ابو الحاف ,35.985335,42.303614,35,210.00,,,,210,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,210,,,,Maplink1,Maplink2,Maplink3
33117,Ninewa,Hatra,Mlihta Al-Shrqia Village,قرية مليحة الشرقية,35.761429,42.972743,72,432.00,,,,420,12,,,,,,,,,,,,,,,,,,,,,,,432,,,,,,,,,432,,,,,Maplink1,Maplink2,Maplink3
33994,Ninewa,Hatra,Muslatin,قرية المسلطن,35.81903,42.4129,35,210.00,,,,210,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,210,,,,Maplink1,Maplink2,Maplink3
32084,Ninewa,Hatra,Khobaz Village,قرية خبازة,35.746122,42.124176,120,720.00,,,,702,18,,,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,720,,,,Maplink1,Maplink2,Maplink3
33536,Ninewa,Hatra,Al madenah Village,قرية المدينة,35.8376,42.21869,25,150.00,,,,150,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,150,,,,Maplink1,Maplink2,Maplink3
33861,Ninewa,Hatra,Abu sanam janubi iVillage,قرية ابو سنام جنوبي,36.162066,42.323913,175,1050.00,,,,"1,050",,,,,,,,,,,,,,,,,,,,,,"1,050",,,,,,,,,,,,"1,050",,,,Maplink1,Maplink2,Maplink3
33984,Ninewa,Hatra,khaznah gharbiah village,قرية خزنة غربية ,35.935677,42.288964,10,60.00,,,,54,6,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,60,,,,Maplink1,Maplink2,Maplink3
33989,Ninewa,Hatra,Alhiani village,قرية الحياني ,35.86404,42.54787,14,84.00,,,,84,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,84,,,,Maplink1,Maplink2,Maplink3
33165,Ninewa,Hatra,Ghioa Village,قرية كهيوة,35.66038849,42.97957266,23,138.00,,,,138,,,,,,,,,,,,,,,,,,,,,,42,,96,,,,,,,,,138,,,,,Maplink1,Maplink2,Maplink3
33390,Ninewa,Hatra,Medan kli Gnobia village,قرية ميدان قلي جنوبية,36.006447,42.45629016,160,960.00,,,,930,30,,,,,,,,,,,,,,,,,,,,,960,,,,,,,,,,,,960,,,,Maplink1,Maplink2,Maplink3
18370,Ninewa,Mosul,Hay Al Tammem,التاميم,36.3555135,43.19195727,"1,120",6720.00,,,,"6,720",,,,,,,,,,,,60,,156,,408,48,66,,,,"5,982",,,,,,,738,,,,,"5,982",,,,Maplink1,Maplink2,Maplink3
17452,Ninewa,Mosul,Al-Khaberat Village,قرية الخبيرات,36.23832334,42.93639978,33,198.00,,,,198,,,,,,,,,,,,,,,,,,,,,,198,,,,,,,,,,,,198,,,,Maplink1,Maplink2,Maplink3
33521,Ninewa,Mosul,Tal Alhwesh Village,قرية تل الحويش,36.161504,42.855097,25,150.00,,,,150,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,150,,,,Maplink1,Maplink2,Maplink3
33711,Ninewa,Mosul,Al-Batisha,البطيشة,36.350432,42.846059,60,360.00,,,,300,60,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,360,,,,Maplink1,Maplink2,Maplink3
22928,Ninewa,Mosul,eayan alwaah,عين الواح,36.246079,42.653415,23,138.00,,,,96,42,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,138,,,,Maplink1,Maplink2,Maplink3
33775,Ninewa,Mosul,eayan alfurs,قرية عين الفرس ,35.994054,43.162567,10,60.00,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,60,,,,Maplink1,Maplink2,Maplink3
31889,Ninewa,Mosul,Sayyid Hamed Village,قرية سيد حامد,36.24475,43.14835787,15,90.00,,,,78,12,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,90,,,,Maplink1,Maplink2,Maplink3
31943,Ninewa,Mosul,Al-Hmza Village,قرية الحمزة,36.06599186,43.06446666,73,438.00,,,,432,6,,,,,,,,,,,,,,,,,,,,,438,,,,,,,,,,,,438,,,,Maplink1,Maplink2,Maplink3
33181,Ninewa,Mosul,Al-Ziftiyah VIllage,قرية الزفتية,36.15730296,43.08466268,80,480.00,,,,420,60,,,,,,,,,,,,,,,,,,,,,480,,,,,,,,,,,,480,,,,Maplink1,Maplink2,Maplink3
33462,Ninewa,Mosul,Domiz,دوميز,36.30803142,43.19694897,266,1596.00,,,,"1,596",,,,,,,,,,,,90,,150,,228,,90,,,,"1,038",,,,,,,558,,,,,"1,038",,,,Maplink1,Maplink2,Maplink3
33247,Ninewa,Mosul,Al-Jawsaq,الجوسق,36.32645538,43.14780738,517,3102.00,,,,"3,102",,,,,,,,,,,,,,,,12,,,,,,"3,084",,,6,,,,18,,,,,"3,084",,,,Maplink1,Maplink2,Maplink3
33257,Ninewa,Mosul,Msherfa 2,مشيرفة 2,36.37883671,43.07380498,942,5652.00,,,,"5,652",,,,,,,,,,,,,,,,,,,,,,"5,652",,,,,,,,,,,,"5,652",,,,Maplink1,Maplink2,Maplink3
22510,Ninewa,Mosul,Ninewa Sharqiya,نينوى الشرقية,36.348913,43.16625627,461,2766.00,,,,"2,766",,,,,,,,,,,,120,,312,,"1,242",330,,,,150,612,,,,,,,"2,154",,,,,612,,,,Maplink1,Maplink2,Maplink3
17925,Ninewa,Mosul,Sultan Abdullah Village,قرية السلطان عبدالله,35.880372,43.389407,190,1140.00,,,,"1,140",,,,,,,,,,,,,,,,"1,140",,,,,,,,,,,,,,,"1,140",,,,,,,Maplink1,Maplink2,Maplink3
24146,Ninewa,Mosul,Al Samaqiyah,السماقية,36.46512613,43.25267783,375,2250.00,,,,"2,250",,,,,,,,,,,,,6,162,,294,,,,,54,"1,710",,,,,24,,,"2,250",,,,,,,,Maplink1,Maplink2,Maplink3
22315,Ninewa,Mosul,Drawesh Village,قرية الدراويش,36.424001,43.29906334,900,5400.00,,,,"5,400",,,,,,,,,,,174,114,,6,,270,6,,,,120,"4,392",,,126,30,162,,,"5,400",,,,,,,,Maplink1,Maplink2,Maplink3
17382,Ninewa,Mosul,Bazwaya,بازوايا,36.36870078,43.29326853,"2,200",13200.00,,,,"13,200",,,,,,,,,,,540,858,,120,,"8,298",756,,,,618,558,60,,54,,"1,338",,,"13,080",,,,120,,,,Maplink1,Maplink2,Maplink3
31919,Ninewa,Mosul,Bab Nergal,باب نركال,36.372232,43.144892,24,144.00,,,,144,,,,,,,,,,,,36,,42,,66,,,,,,,,,,,,,144,,,,,,,,,Maplink1,Maplink2,Maplink3
18248,Ninewa,Mosul,Al-Najjar,النجار,36.360459,43.101773,342,2052.00,,,,"2,052",,,,,,,,,,,,,,,,,,,,,,"2,052",,,,,,,,,,,,"2,052",,,,Maplink1,Maplink2,Maplink3
17972,Ninewa,Mosul,Om ahjaraa Aulea village,ام احجارة عليا,36.13934,42.66122529,45,270.00,,,,240,30,,,,,,,,,,,,,,,,,,,,,270,,,,,,,,,,,,270,,,,Maplink1,Maplink2,Maplink3
31890,Ninewa,Mosul,Qabr Al-abid Village,قرية قبر العبد,36.18298,43.2315616,"1,112",6672.00,,,,"6,228",444,,,,,,,,,,,,,,,,,,,,,"6,672",,,,,,,,,,,,"6,672",,,,Maplink1,Maplink2,Maplink3
31945,Ninewa,Mosul,Souady Village,قرية سوادي,36.14815202,43.10483605,34,204.00,,,,204,,,,,,,,,,,,,,,,,,,,,,204,,,,,,,,,,,,204,,,,Maplink1,Maplink2,Maplink3
18040,Ninewa,Mosul,Tel Al-raes Al-awola Village,قرية تل الريس الاولى,36.415558,42.969005,212,1272.00,,,,"1,092",180,,,,,,,,,,,,,,,,,,,,,"1,272",,,,,,,,,,,,"1,272",,,,Maplink1,Maplink2,Maplink3
33265,Ninewa,Mosul,Al-Nafit,حي النفط,36.317533,43.12389785,597,3582.00,,,,"3,582",,,,,,,,,,,,,,,,,,,,,,"3,582",,,,,,,,,,,,"3,582",,,,Maplink1,Maplink2,Maplink3
33289,Ninewa,Mosul,Al Sikak,حي السكك,36.34052888,43.08680814,893,5358.00,,,,"5,358",,,,,,,,,,,,,,,,,,,,,,"5,358",,,,,,,,,,,,"5,358",,,,Maplink1,Maplink2,Maplink3
33401,Ninewa,Mosul,Almshahda,المشاهدة,36.34219,43.11857331,585,3510.00,,,,"1,758","1,752",,,,,,,,,,,,,,,,,,,,,"3,510",,,,,,,,,,,,"3,510",,,,Maplink1,Maplink2,Maplink3
17459,Ninewa,Mosul,Om atham Village,قرية ام اعضام,36.233931,42.90006153,50,300.00,,,,246,54,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,300,,,,Maplink1,Maplink2,Maplink3
33707,Ninewa,Mosul,Halawa Village,قرية حلاوة,36.283562,42.78471077,70,420.00,,,,318,102,,,,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,420,,,,Maplink1,Maplink2,Maplink3
33712,Ninewa,Mosul,Al-Buytir,البويتر,36.440599,42.92059637,218,1308.00,,,,"1,242",66,,,,,,,,,,,,,,,,,,,,,"1,308",,,,,,,,,,,,"1,308",,,,Maplink1,Maplink2,Maplink3
33700,Ninewa,Mosul,Kraheb Jabor Village,قرية خرائب جبر,35.715187,43.34367986,180,1080.00,,,,"1,008",72,,,,,,,,,,,,,,,960,,120,,,,,,,,,,,,,,,"1,080",,,,,Maplink1,Maplink2,Maplink3
33701,Ninewa,Mosul,Amnerha Village,قرية امنيرة,36.089591,43.28359554,350,2100.00,,,,"2,100",,,,,,,,,,,,,,,,,,,,,,"2,100",,,,,,,,,,,,"2,100",,,,Maplink1,Maplink2,Maplink3
33706,Ninewa,Mosul,Sheikh Ibrahim Village,قرية شيخ ابراهيم,36.285716,42.65000722,103,618.00,,,,576,42,,,,,,,,,,,,,,,,,,,,,618,,,,,,,,,,,,618,,,,Maplink1,Maplink2,Maplink3
33813,Ninewa,Mosul,Dawizat tahtani Village,قرية ادويزات تحتاني,35.930793,43.347341,390,2340.00,,,,"2,340",,,,,,,,,,,,,,,,"1,350",,360,,,,630,,,,,,,,,"2,340",,,,,,,Maplink1,Maplink2,Maplink3
17957,Ninewa,Mosul,Tl serwal village,قرية تل سروال,36.16014,42.70141854,150,900.00,,,,786,114,,,,,,,,,,,,,,,,,,,,,900,,,,,,,,,,,,900,,,,Maplink1,Maplink2,Maplink3
33272,Ninewa,Mosul,Al sbeh village,قرية الصبيح,36.43206,42.9539626,150,900.00,,,,678,222,,,,,,,,,,,,,,,,,,,,,900,,,,,,,,,,,,,900,,,Maplink1,Maplink2,Maplink3
33274,Ninewa,Mosul,Al-Rahya Al-Jdeda Village,قرية الرحية الجديدة,36.44854,42.95320363,227,1362.00,,,,"1,290",72,,,,,,,,,,,,,,,,,,,,,"1,362",,,,,,,,,,,,,"1,362",,,Maplink1,Maplink2,Maplink3
17784,Ninewa,Mosul,AL-damrche Alsakeer village,قرية الدامرجي الصغير,36.392239,43.00090428,60,360.00,,,,300,60,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,360,,,,Maplink1,Maplink2,Maplink3
17457,Ninewa,Mosul,AL yazide Village,قرية اليزيدي,36.1018,42.82848,40,240.00,,,,180,60,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,240,,,,Maplink1,Maplink2,Maplink3
34187,Ninewa,Mosul,Madraj gharbee,قرية مدرج غربي,35.910586,42.98382,10,60.00,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,60,,,,,Maplink1,Maplink2,Maplink3
20933,Ninewa,Mosul,Al-Thalja Village,قرية الثلجة,36.37369506,42.93193958,140,840.00,,,,822,18,,,,,,,,,,,,,,,,,,,,,840,,,,,,,,,,,,,840,,,Maplink1,Maplink2,Maplink3
34185,Ninewa,Mosul,Shak shaytan village,قرية شك شيطان,36.016086,43.072936,20,120.00,,,,120,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,120,,,,Maplink1,Maplink2,Maplink3
32085,Ninewa,Mosul,Imam Village,قرية الامام,35.69868443,43.27728442,837,5022.00,,,,"4,980",42,,,,,,,,,,,150,,,,462,,,,,,"3,822",,588,,,,,,,,,"1,200","3,822",,,,Maplink1,Maplink2,Maplink3
33244,Ninewa,Mosul,Al-smood,حي الصمود,36.31385556,43.11340318,620,3720.00,,,,"3,720",,,,,,,,,,,,,,18,,18,,,,,,"3,684",,,,,,,36,,,,,"3,684",,,,Maplink1,Maplink2,Maplink3
33249,Ninewa,Mosul,Wadi Al-Ain,وادي العين,36.32754175,43.10286808,672,4032.00,,,,"4,032",,,,,,,,,,,,,,,,,,,,,,"4,032",,,,,,,,,,,,"4,032",,,,Maplink1,Maplink2,Maplink3
18249,Ninewa,Mosul,Ras AL jada,رأس الجادة,36.337207,43.11898997,254,1524.00,,,,744,780,,,,,,,,,,,,,,,,,,,,,"1,524",,,,,,,,,,,,"1,524",,,,Maplink1,Maplink2,Maplink3
33769,Ninewa,Mosul,Ahlila village,قرية احليلة,36.38716,43.034866,301,1806.00,,,,"1,686",120,,,,,,,,,,,,,,,,,,,,,"1,806",,,,,,,,,,,,"1,806",,,,Maplink1,Maplink2,Maplink3
34098,Ninewa,Mosul,Al usamanah village,قرية العصماية ,35.845758,43.20061,16,96.00,,,,96,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,96,,,,Maplink1,Maplink2,Maplink3
33235,Ninewa,Mosul,Al-Bghala Village,قرية البغلة,36.43099,42.83974243,96,576.00,,,,510,66,,,,,,,,,,,,,,,,,,,,,576,,,,,,,,,,,,576,,,,Maplink1,Maplink2,Maplink3
17874,Ninewa,Mosul,Al-Nazaza Village,قرية النزازة,36.19609,42.71287206,317,1902.00,,,,"1,740",162,,,,,,,,,,,,,,,,,,,,,"1,902",,,,,,,,,,,,"1,902",,,,Maplink1,Maplink2,Maplink3
17472,Ninewa,Mosul,AL rahmanea Village,قرية الرحمانية,36.189076,42.80292235,24,144.00,,,,102,42,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,,144,,,,Maplink1,Maplink2,Maplink3
33788,Ninewa,Mosul,Tal alshaeir Village,قرية تل الشعير,35.914658,43.362572,430,2580.00,,,,"2,580",,,,,,,,,,,,,,,,"1,956",,,,,,624,,,,,,,,,"2,580",,,,,,,Maplink1,Maplink2,Maplink3
33750,Ninewa,Mosul,Um almaharir Village,قرية ام المحاحير,35.96866,43.174686,12,72.00,,,,60,12,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,72,,,,Maplink1,Maplink2,Maplink3
33234,Ninewa,Mosul,Marazif Village,قرية مرازيف,36.458519,42.70272852,29,174.00,,,,114,60,,,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,174,,,Maplink1,Maplink2,Maplink3
33245,Ninewa,Mosul,Al-Moalimen,حي المعلمين,36.31615539,43.09737289,747,4482.00,,,,"4,482",,,,,,,,,,,,,,,,,,,,,,"4,482",,,,,,,,,,,,"4,482",,,,Maplink1,Maplink2,Maplink3
33248,Ninewa,Mosul,Al-Rabeea,حي الربيع,36.3600723,43.09459127,857,5142.00,,,,"5,142",,,,,,,,,,,,,,60,,90,,,,,,"4,992",,,,,,,150,,,,,"4,992",,,,Maplink1,Maplink2,Maplink3
33710,Ninewa,Mosul,Al-Rihaniuh Aljadida,الريحانيه الجديدة,36.41932,42.89020124,250,1500.00,,,,"1,458",42,,,,,,,,,,,,,,,,,,,,,"1,500",,,,,,,,,,,,"1,500",,,,Maplink1,Maplink2,Maplink3
34097,Ninewa,Mosul,Al aghr village,قرية الاغر ,35.86483,43.056044,15,90.00,,,,90,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,90,,,,,,,Maplink1,Maplink2,Maplink3
18330,Ninewa,Mosul,Door Al-Sukar,دور السكر,36.31525047,43.11809037,712,4272.00,,,,"4,272",,,,,,,,,,,,,,18,,30,,,,,,"4,224",,,,,,,48,,,,,"4,224",,,,Maplink1,Maplink2,Maplink3
33273,Ninewa,Mosul,Al-Yaseen village,قرية الياسين,36.44222,42.94656849,150,900.00,,,,900,,,,,,,,,,,,,,,,,,,,,,900,,,,,,,,,,,,,900,,,Maplink1,Maplink2,Maplink3
33404,Ninewa,Mosul,AL-sheek Maaroof village,قرية الشيخ معروف,36.389168,42.996506,45,270.00,,,,234,36,,,,,,,,,,,,,,,,,,,,,270,,,,,,,,,,,,270,,,,Maplink1,Maplink2,Maplink3
17970,Ninewa,Mosul,Om al shnen Village,قرية ام الشنين,36.153342,42.820479,30,180.00,,,,126,54,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,180,,,,Maplink1,Maplink2,Maplink3
33604,Ninewa,Mosul,Eyen aslobe olea Village,قرية عين الصلبي عليا,36.258451,42.70995897,225,1350.00,,,,"1,290",60,,,,,,,,,,,,,,,,,,,,,"1,350",,,,,,,,,,,,"1,350",,,,Maplink1,Maplink2,Maplink3
34186,Ninewa,Mosul,Al-eatshanah village,قرية العطشانة ,35.783825,43.263317,40,240.00,,,,180,60,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,240,,,,,Maplink1,Maplink2,Maplink3
18315,Ninewa,Mosul,AL-midan,الميدان,36.345497,43.134178,8,48.00,,,,48,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,48,,,,Maplink1,Maplink2,Maplink3
33935,Ninewa,Mosul,Hawi alkanisa,حاوي الكنيسة,36.371368,43.097026,415,2490.00,,,,"1,950",540,,,,,,,,,,,,,,,,,,,,,"2,490",,,,,,,,,,,,"2,490",,,,Maplink1,Maplink2,Maplink3
31722,Ninewa,Mosul,Tloul alkham village,قرية تلول الخام ,35.819385,43.102933,40,240.00,,,,240,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,240,,,,Maplink1,Maplink2,Maplink3
25740,Ninewa,Mosul,Twayem,تويم,36.3627,42.6913776,560,3360.00,,,,"3,342",18,,,,,,,,,,,,,,,,,,,,,"3,360",,,,,,,,,,,,"3,360",,,,Maplink1,Maplink2,Maplink3
23545,Ninewa,Mosul,Al-zakrotiyah Village,قرية الزكروطية,36.253026,43.178052,30,180.00,,,,138,42,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,180,,,,Maplink1,Maplink2,Maplink3
